ano,mes_numero,mes,data,categoria,subcategoria,indicador,indicador_completo,valor
2022,5,MAI,2022-05-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,0.0
2022,5,MAI,2022-05-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",0.0
2022,5,MAI,2022-05-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2022,5,MAI,2022-05-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,0.0
2022,5,MAI,2022-05-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,0.0
2022,5,MAI,2022-05-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,0.0
2022,5,MAI,2022-05-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,0.0
2022,5,MAI,2022-05-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,0.0
2022,5,MAI,2022-05-01,SAÚDE,,Internações,Internações,0.0
2022,5,MAI,2022-05-01,SAÚDE,,Saúde clínica,Saúde clínica,0.0
2022,5,MAI,2022-05-01,SAÚDE,,Saúde mental,Saúde mental,15.0
2022,5,MAI,2022-05-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,0.0
2022,5,MAI,2022-05-01,,,Atendimento familiar,Atendimento familiar,13.0
2022,5,MAI,2022-05-01,,,Atendimentos individual,Atendimentos individual,51.0
2022,5,MAI,2022-05-01,,,Colocação em família substituta,Colocação em família substituta,0.0
2022,5,MAI,2022-05-01,,,Desligamentos,Desligamentos,0.0
2022,5,MAI,2022-05-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),1.0
2022,5,MAI,2022-05-01,,,Efetivos na casa,Efetivos na casa,16.0
2022,5,MAI,2022-05-01,,,Evasão,Evasão,1.0
2022,5,MAI,2022-05-01,,,Interface com educação,Interface com educação,1.0
2022,5,MAI,2022-05-01,,,Interface com judiciário,Interface com judiciário,9.0
2022,5,MAI,2022-05-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,15.0
2022,5,MAI,2022-05-01,,,Interface com saúde,Interface com saúde,20.0
2022,5,MAI,2022-05-01,,,Novos ingressos,Novos ingressos,1.0
2022,5,MAI,2022-05-01,,,PIAs / Relatórios,PIAs / Relatórios,15.0
2022,5,MAI,2022-05-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",5.0
2022,5,MAI,2022-05-01,,,Transferências,Transferências,0.0
2022,5,MAI,2022-05-01,,,Visitas Domiciliares,Visitas Domiciliares,0.0
2022,6,JUN,2022-06-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2022,6,JUN,2022-06-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,0.0
2022,6,JUN,2022-06-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,0.0
2022,6,JUN,2022-06-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,0.0
2022,6,JUN,2022-06-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2022,6,JUN,2022-06-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,0.0
2022,6,JUN,2022-06-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",0.0
2022,6,JUN,2022-06-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2022,6,JUN,2022-06-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,0.0
2022,6,JUN,2022-06-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,0.0
2022,6,JUN,2022-06-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,0.0
2022,6,JUN,2022-06-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,0.0
2022,6,JUN,2022-06-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,0.0
2022,6,JUN,2022-06-01,SAÚDE,,Internações,Internações,0.0
2022,6,JUN,2022-06-01,SAÚDE,,Saúde clínica,Saúde clínica,14.0
2022,6,JUN,2022-06-01,SAÚDE,,Saúde mental,Saúde mental,17.0
2022,6,JUN,2022-06-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,0.0
2022,6,JUN,2022-06-01,,,Atendimento familiar,Atendimento familiar,28.0
2022,6,JUN,2022-06-01,,,Atendimentos individual,Atendimentos individual,61.0
2022,6,JUN,2022-06-01,,,Colocação em família substituta,Colocação em família substituta,0.0
2022,6,JUN,2022-06-01,,,Desligamentos,Desligamentos,1.0
2022,6,JUN,2022-06-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),0.0
2022,6,JUN,2022-06-01,,,Efetivos na casa,Efetivos na casa,18.0
2022,6,JUN,2022-06-01,,,Evasão,Evasão,0.0
2022,6,JUN,2022-06-01,,,Interface com educação,Interface com educação,25.0
2022,6,JUN,2022-06-01,,,Interface com judiciário,Interface com judiciário,2.0
2022,6,JUN,2022-06-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,20.0
2022,6,JUN,2022-06-01,,,Interface com saúde,Interface com saúde,24.0
2022,6,JUN,2022-06-01,,,Novos ingressos,Novos ingressos,2.0
2022,6,JUN,2022-06-01,,,PIAs / Relatórios,PIAs / Relatórios,5.0
2022,6,JUN,2022-06-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",5.0
2022,6,JUN,2022-06-01,,,Transferências,Transferências,1.0
2022,6,JUN,2022-06-01,,,Visitas Domiciliares,Visitas Domiciliares,1.0
2022,7,JUL,2022-07-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2022,7,JUL,2022-07-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,0.0
2022,7,JUL,2022-07-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,0.0
2022,7,JUL,2022-07-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,0.0
2022,7,JUL,2022-07-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2022,7,JUL,2022-07-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,0.0
2022,7,JUL,2022-07-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",0.0
2022,7,JUL,2022-07-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2022,7,JUL,2022-07-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,0.0
2022,7,JUL,2022-07-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,0.0
2022,7,JUL,2022-07-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,0.0
2022,7,JUL,2022-07-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,0.0
2022,7,JUL,2022-07-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,0.0
2022,7,JUL,2022-07-01,SAÚDE,,Internações,Internações,0.0
2022,7,JUL,2022-07-01,SAÚDE,,Saúde clínica,Saúde clínica,13.0
2022,7,JUL,2022-07-01,SAÚDE,,Saúde mental,Saúde mental,9.0
2022,7,JUL,2022-07-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,0.0
2022,7,JUL,2022-07-01,,,Atendimento familiar,Atendimento familiar,23.0
2022,7,JUL,2022-07-01,,,Atendimentos individual,Atendimentos individual,48.0
2022,7,JUL,2022-07-01,,,Colocação em família substituta,Colocação em família substituta,0.0
2022,7,JUL,2022-07-01,,,Desligamentos,Desligamentos,0.0
2022,7,JUL,2022-07-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),2.0
2022,7,JUL,2022-07-01,,,Efetivos na casa,Efetivos na casa,18.0
2022,7,JUL,2022-07-01,,,Evasão,Evasão,1.0
2022,7,JUL,2022-07-01,,,Interface com educação,Interface com educação,10.0
2022,7,JUL,2022-07-01,,,Interface com judiciário,Interface com judiciário,7.0
2022,7,JUL,2022-07-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,18.0
2022,7,JUL,2022-07-01,,,Interface com saúde,Interface com saúde,13.0
2022,7,JUL,2022-07-01,,,Novos ingressos,Novos ingressos,0.0
2022,7,JUL,2022-07-01,,,PIAs / Relatórios,PIAs / Relatórios,15.0
2022,7,JUL,2022-07-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",3.0
2022,7,JUL,2022-07-01,,,Transferências,Transferências,0.0
2022,7,JUL,2022-07-01,,,Visitas Domiciliares,Visitas Domiciliares,0.0
2022,8,AGO,2022-08-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,0.0
2022,8,AGO,2022-08-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,0.0
2022,8,AGO,2022-08-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,0.0
2022,8,AGO,2022-08-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2022,8,AGO,2022-08-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,1.0
2022,8,AGO,2022-08-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",0.0
2022,8,AGO,2022-08-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2022,8,AGO,2022-08-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,0.0
2022,8,AGO,2022-08-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,0.0
2022,8,AGO,2022-08-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,0.0
2022,8,AGO,2022-08-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,0.0
2022,8,AGO,2022-08-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,0.0
2022,8,AGO,2022-08-01,,,Atendimento familiar,Atendimento familiar,26.0
2022,8,AGO,2022-08-01,,,Atendimentos individual,Atendimentos individual,40.0
2022,8,AGO,2022-08-01,,,Colocação em família substituta,Colocação em família substituta,3.0
2022,8,AGO,2022-08-01,,,Desligamentos,Desligamentos,4.0
2022,8,AGO,2022-08-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),2.0
2022,8,AGO,2022-08-01,,,Efetivos na casa,Efetivos na casa,15.0
2022,8,AGO,2022-08-01,,,Evasão,Evasão,0.0
2022,8,AGO,2022-08-01,,,Interface com educação,Interface com educação,33.0
2022,8,AGO,2022-08-01,,,Interface com judiciário,Interface com judiciário,6.0
2022,8,AGO,2022-08-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,8.0
2022,8,AGO,2022-08-01,,,Novos ingressos,Novos ingressos,1.0
2022,8,AGO,2022-08-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",6.0
2022,8,AGO,2022-08-01,,,Transferências,Transferências,0.0
2022,8,AGO,2022-08-01,,,Visitas Domiciliares,Visitas Domiciliares,1.0
2022,9,SET,2022-09-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2022,9,SET,2022-09-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,0.0
2022,9,SET,2022-09-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,1.0
2022,9,SET,2022-09-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,1.0
2022,9,SET,2022-09-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2022,9,SET,2022-09-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,1.0
2022,9,SET,2022-09-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",0.0
2022,9,SET,2022-09-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2022,9,SET,2022-09-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,2.0
2022,9,SET,2022-09-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,0.0
2022,9,SET,2022-09-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,0.0
2022,9,SET,2022-09-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,0.0
2022,9,SET,2022-09-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,0.0
2022,9,SET,2022-09-01,SAÚDE,,Internações,Internações,1.0
2022,9,SET,2022-09-01,SAÚDE,,Saúde clínica,Saúde clínica,10.0
2022,9,SET,2022-09-01,SAÚDE,,Saúde mental,Saúde mental,17.0
2022,9,SET,2022-09-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,0.0
2022,9,SET,2022-09-01,,,Atendimento familiar,Atendimento familiar,29.0
2022,9,SET,2022-09-01,,,Atendimentos individual,Atendimentos individual,62.0
2022,9,SET,2022-09-01,,,Colocação em família substituta,Colocação em família substituta,0.0
2022,9,SET,2022-09-01,,,Desligamentos,Desligamentos,0.0
2022,9,SET,2022-09-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),3.0
2022,9,SET,2022-09-01,,,Efetivos na casa,Efetivos na casa,16.0
2022,9,SET,2022-09-01,,,Evasão,Evasão,4.0
2022,9,SET,2022-09-01,,,Interface com educação,Interface com educação,27.0
2022,9,SET,2022-09-01,,,Interface com judiciário,Interface com judiciário,4.0
2022,9,SET,2022-09-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,20.0
2022,9,SET,2022-09-01,,,Interface com saúde,Interface com saúde,26.0
2022,9,SET,2022-09-01,,,Novos ingressos,Novos ingressos,1.0
2022,9,SET,2022-09-01,,,PIAs / Relatórios,PIAs / Relatórios,10.0
2022,9,SET,2022-09-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",8.0
2022,9,SET,2022-09-01,,,Transferências,Transferências,1.0
2022,9,SET,2022-09-01,,,Visitas Domiciliares,Visitas Domiciliares,3.0
2022,10,OUT,2022-10-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2022,10,OUT,2022-10-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,0.0
2022,10,OUT,2022-10-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,1.0
2022,10,OUT,2022-10-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,0.0
2022,10,OUT,2022-10-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2022,10,OUT,2022-10-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,1.0
2022,10,OUT,2022-10-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",0.0
2022,10,OUT,2022-10-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2022,10,OUT,2022-10-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,0.0
2022,10,OUT,2022-10-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,6.0
2022,10,OUT,2022-10-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,0.0
2022,10,OUT,2022-10-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,0.0
2022,10,OUT,2022-10-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,0.0
2022,10,OUT,2022-10-01,SAÚDE,,Internações,Internações,0.0
2022,10,OUT,2022-10-01,SAÚDE,,Saúde clínica,Saúde clínica,12.0
2022,10,OUT,2022-10-01,SAÚDE,,Saúde mental,Saúde mental,25.0
2022,10,OUT,2022-10-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,0.0
2022,10,OUT,2022-10-01,,,Atendimento familiar,Atendimento familiar,24.0
2022,10,OUT,2022-10-01,,,Atendimentos individual,Atendimentos individual,58.0
2022,10,OUT,2022-10-01,,,Colocação em família substituta,Colocação em família substituta,0.0
2022,10,OUT,2022-10-01,,,Desligamentos,Desligamentos,0.0
2022,10,OUT,2022-10-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),3.0
2022,10,OUT,2022-10-01,,,Efetivos na casa,Efetivos na casa,15.0
2022,10,OUT,2022-10-01,,,Evasão,Evasão,3.0
2022,10,OUT,2022-10-01,,,Interface com educação,Interface com educação,18.0
2022,10,OUT,2022-10-01,,,Interface com judiciário,Interface com judiciário,6.0
2022,10,OUT,2022-10-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,12.0
2022,10,OUT,2022-10-01,,,Interface com saúde,Interface com saúde,10.0
2022,10,OUT,2022-10-01,,,Novos ingressos,Novos ingressos,1.0
2022,10,OUT,2022-10-01,,,PIAs / Relatórios,PIAs / Relatórios,13.0
2022,10,OUT,2022-10-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",9.0
2022,10,OUT,2022-10-01,,,Transferências,Transferências,0.0
2022,10,OUT,2022-10-01,,,Visitas Domiciliares,Visitas Domiciliares,0.0
2022,11,NOV,2022-11-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2022,11,NOV,2022-11-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,0.0
2022,11,NOV,2022-11-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,1.0
2022,11,NOV,2022-11-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,0.0
2022,11,NOV,2022-11-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2022,11,NOV,2022-11-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,1.0
2022,11,NOV,2022-11-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",0.0
2022,11,NOV,2022-11-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2022,11,NOV,2022-11-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,0.0
2022,11,NOV,2022-11-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,0.0
2022,11,NOV,2022-11-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,0.0
2022,11,NOV,2022-11-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,0.0
2022,11,NOV,2022-11-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,0.0
2022,11,NOV,2022-11-01,SAÚDE,,Internações,Internações,0.0
2022,11,NOV,2022-11-01,SAÚDE,,Saúde clínica,Saúde clínica,15.0
2022,11,NOV,2022-11-01,SAÚDE,,Saúde mental,Saúde mental,34.0
2022,11,NOV,2022-11-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,0.0
2022,11,NOV,2022-11-01,,,Atendimento familiar,Atendimento familiar,35.0
2022,11,NOV,2022-11-01,,,Atendimentos individual,Atendimentos individual,63.0
2022,11,NOV,2022-11-01,,,Colocação em família substituta,Colocação em família substituta,0.0
2022,11,NOV,2022-11-01,,,Desligamentos,Desligamentos,0.0
2022,11,NOV,2022-11-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),2.0
2022,11,NOV,2022-11-01,,,Efetivos na casa,Efetivos na casa,17.0
2022,11,NOV,2022-11-01,,,Evasão,Evasão,4.0
2022,11,NOV,2022-11-01,,,Interface com educação,Interface com educação,20.0
2022,11,NOV,2022-11-01,,,Interface com judiciário,Interface com judiciário,10.0
2022,11,NOV,2022-11-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,17.0
2022,11,NOV,2022-11-01,,,Interface com saúde,Interface com saúde,24.0
2022,11,NOV,2022-11-01,,,Novos ingressos,Novos ingressos,0.0
2022,11,NOV,2022-11-01,,,PIAs / Relatórios,PIAs / Relatórios,12.0
2022,11,NOV,2022-11-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",12.0
2022,11,NOV,2022-11-01,,,Transferências,Transferências,0.0
2022,11,NOV,2022-11-01,,,Visitas Domiciliares,Visitas Domiciliares,2.0
2022,12,DEZ,2022-12-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2022,12,DEZ,2022-12-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,0.0
2022,12,DEZ,2022-12-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,1.0
2022,12,DEZ,2022-12-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,0.0
2022,12,DEZ,2022-12-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2022,12,DEZ,2022-12-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,0.0
2022,12,DEZ,2022-12-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2022,12,DEZ,2022-12-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,0.0
2022,12,DEZ,2022-12-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,0.0
2022,12,DEZ,2022-12-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,5.0
2022,12,DEZ,2022-12-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,0.0
2022,12,DEZ,2022-12-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,0.0
2022,12,DEZ,2022-12-01,SAÚDE,,Internações,Internações,1.0
2022,12,DEZ,2022-12-01,SAÚDE,,Saúde clínica,Saúde clínica,16.0
2022,12,DEZ,2022-12-01,SAÚDE,,Saúde mental,Saúde mental,26.0
2022,12,DEZ,2022-12-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,0.0
2022,12,DEZ,2022-12-01,,,Atendimento familiar,Atendimento familiar,34.0
2022,12,DEZ,2022-12-01,,,Atendimentos individual,Atendimentos individual,60.0
2022,12,DEZ,2022-12-01,,,Colocação em família substituta,Colocação em família substituta,0.0
2022,12,DEZ,2022-12-01,,,Desligamentos,Desligamentos,0.0
2022,12,DEZ,2022-12-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),2.0
2022,12,DEZ,2022-12-01,,,Efetivos na casa,Efetivos na casa,18.0
2022,12,DEZ,2022-12-01,,,Evasão,Evasão,6.0
2022,12,DEZ,2022-12-01,,,Interface com educação,Interface com educação,17.0
2022,12,DEZ,2022-12-01,,,Interface com judiciário,Interface com judiciário,22.0
2022,12,DEZ,2022-12-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,18.0
2022,12,DEZ,2022-12-01,,,Interface com saúde,Interface com saúde,27.0
2022,12,DEZ,2022-12-01,,,Novos ingressos,Novos ingressos,1.0
2022,12,DEZ,2022-12-01,,,PIAs / Relatórios,PIAs / Relatórios,22.0
2022,12,DEZ,2022-12-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",10.0
2022,12,DEZ,2022-12-01,,,Transferências,Transferências,0.0
2022,12,DEZ,2022-12-01,,,Visitas Domiciliares,Visitas Domiciliares,2.0
2023,1,JAN,2023-01-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,9.0
2023,1,JAN,2023-01-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,20.0
2023,1,JAN,2023-01-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,14.0
2023,1,JAN,2023-01-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,18.0
2023,1,JAN,2023-01-01,SAÚDE,,Internações,Internações,0.0
2023,1,JAN,2023-01-01,SAÚDE,,Saúde clínica,Saúde clínica,20.0
2023,1,JAN,2023-01-01,SAÚDE,,Saúde mental,Saúde mental,20.0
2023,1,JAN,2023-01-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,2.0
2023,1,JAN,2023-01-01,,,Atendimento familiar,Atendimento familiar,36.0
2023,1,JAN,2023-01-01,,,Atendimentos individual,Atendimentos individual,39.0
2023,1,JAN,2023-01-01,,,Colocação em família substituta,Colocação em família substituta,1.0
2023,1,JAN,2023-01-01,,,Desligamentos,Desligamentos,0.0
2023,1,JAN,2023-01-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),1.0
2023,1,JAN,2023-01-01,,,Efetivos na casa,Efetivos na casa,18.0
2023,1,JAN,2023-01-01,,,Evasão,Evasão,2.0
2023,1,JAN,2023-01-01,,,Interface com educação,Interface com educação,14.0
2023,1,JAN,2023-01-01,,,Interface com judiciário,Interface com judiciário,2.0
2023,1,JAN,2023-01-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,18.0
2023,1,JAN,2023-01-01,,,Interface com saúde,Interface com saúde,9.0
